Flow Bytes/s,Flow Packets/s,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Flow IAT Mean,Fwd Packet Length Mean,Max Packet Length,SYN Flag Count,ACK Flag Count,Init_Win_bytes_forward,Active Mean,Min Packet Length,Subflow Fwd Packets,Label
1091005.4157745948,19597.847974591547,,6055845,25,0,145.90337090345875,55.66965399410561,60,0,0,-1,0,28,25,ARP_Spoofing
502649.34977524774,11379.833612160994,,992917,197,0,286.03445673913933,44.170184460174745,60,0,0,-1,0,28,197,ARP_Spoofing
99102.94498318841,2828.7501131557856,,3587062,79,0,245.23482060506768,35.03418153561399,60,0,0,-1,0,28,79,ARP_Spoofing
759051.9493851492,14953.90856637992,,5539907,93,0,240.03796033908012,50.75943496750311,60,0,0,-1,0,28,93,ARP_Spoofing
824969.2419539915,14859.127820427177,,2501814,40,0,376.68415426791717,55.51935833137445,60,0,0,-1,0,28,40,ARP_Spoofing
96136.73047816473,2070.153890123719,,3731737,91,0,46.44267112911311,46.43941251750095,60,0,0,-1,0,28,91,ARP_Spoofing
233475.18082410132,8053.16014108251,,2284213,154,0,473.02402868927066,28.991746933361924,60,0,0,-1,0,28,154,ARP_Spoofing
197801.88320998158,4202.505737886246,,5056858,151,0,463.49493324907445,47.06760574453634,60,0,0,-1,0,28,151,ARP_Spoofing
781763.882639285,16207.782448657981,,1673139,118,0,379.51661551343955,48.23385834031945,60,0,0,-1,0,28,118,ARP_Spoofing
397920.17537868605,13116.926114188955,,3218820,122,0,202.98237985301174,30.336389174918384,60,0,0,-1,0,28,122,ARP_Spoofing
574336.9828038459,16061.399658709675,,4360622,55,0,432.48684714132105,35.75883764852324,60,0,0,-1,0,28,55,ARP_Spoofing
491529.5031324664,10969.436800235471,,8539525,148,0,436.90147098060464,44.809000870665955,60,0,0,-1,0,28,148,ARP_Spoofing
320890.355341619,7191.653876078189,,2298741,79,0,316.9174543057342,44.6198274932288,60,0,0,-1,0,28,79,ARP_Spoofing
64423.775718557976,2044.8414910606202,,6299068,122,0,356.03660093436093,31.50551081841683,60,0,0,-1,0,28,122,ARP_Spoofing
373462.3852738142,7974.444982698152,,8014573,84,0,401.21503642946163,46.83239850348222,60,0,0,-1,0,28,84,ARP_Spoofing
193125.6909487982,5803.228273826862,,49230,192,0,441.8714503206967,33.279009860738086,60,0,0,-1,0,28,192,ARP_Spoofing
239324.4788141515,4303.563574938527,,7896879,177,0,291.4858515191086,55.610768760995946,60,0,0,-1,0,28,177,ARP_Spoofing
244502.72425741513,6408.089982168256,,1253386,149,0,132.5350039564205,38.15532006226364,60,0,0,-1,0,28,149,ARP_Spoofing
74659.6404082145,2150.9906568545107,,5779877,98,0,146.1674022561303,34.709421061545946,60,0,0,-1,0,28,98,ARP_Spoofing
383060.6361089302,6915.986232872281,,2687168,117,0,178.89892226192518,55.38770946191447,60,0,0,-1,0,28,117,ARP_Spoofing
604807.7709666932,12902.56796546964,,4360683,38,0,250.9958693284688,46.87499206245637,60,0,0,-1,0,28,38,ARP_Spoofing
470388.86815294693,10566.545792438079,,6317306,128,0,162.45279536756624,44.51680590733629,60,0,0,-1,0,28,128,ARP_Spoofing
863686.9962185238,19448.87987684039,,455179,169,0,32.328570392355516,44.40805854567476,60,0,0,-1,0,28,169,ARP_Spoofing
138135.0362196889,2795.148696938062,,6582088,33,0,304.9446143412657,49.41956625456403,60,0,0,-1,0,28,33,ARP_Spoofing
180765.920017879,5668.480887235921,,4385661,169,0,173.11387873265252,31.889658554714565,60,0,0,-1,0,28,169,ARP_Spoofing
473398.5143482277,11709.828523475946,,5385119,38,0,89.87372934347172,40.42745061545138,60,0,0,-1,0,28,38,ARP_Spoofing
557340.0438325088,18491.566637002004,,904587,73,0,75.58858354762658,30.140228503801296,60,0,0,-1,0,28,73,ARP_Spoofing
158940.79758682582,3386.916874442706,,2009220,67,0,117.22018597553152,46.927870827351924,60,0,0,-1,0,28,67,ARP_Spoofing
279963.0491045744,7031.603759100047,,5609779,85,0,305.9595310231323,39.81496379716454,60,0,0,-1,0,28,85,ARP_Spoofing
170891.76379745262,3452.0214456064878,,7173351,127,0,246.19628499616368,49.504838394023515,60,0,0,-1,0,28,127,ARP_Spoofing
586851.97803176,12561.208990106903,,7560726,87,0,426.0251567834048,46.71938652513141,60,0,0,-1,0,28,87,ARP_Spoofing
175585.14195536598,4612.877799642341,,3024208,83,0,234.24028264092016,38.064121700553166,60,0,0,-1,0,28,83,ARP_Spoofing
80752.40486532816,2106.3938908842347,,9975516,62,0,166.93196815131836,38.336801685001774,60,0,0,-1,0,28,62,ARP_Spoofing
369451.04281276104,6676.21584291083,,7831416,50,0,203.48584965908336,55.33839101458415,60,0,0,-1,0,28,50,ARP_Spoofing
857851.411355933,18966.070587245038,,7146164,173,0,94.41623917351413,45.230845651963925,60,0,0,-1,0,28,173,ARP_Spoofing
444463.36615195207,10264.161603013978,,8042105,136,0,195.7012745520442,43.302452099101735,60,0,0,-1,0,28,136,ARP_Spoofing
902040.1903409804,17870.86545909175,,5134751,137,0,126.262269997212,50.475461997397005,60,0,0,-1,0,28,137,ARP_Spoofing
379639.90126493253,10375.674854977497,,2682156,43,0,230.31148043332934,36.58941770739942,60,0,0,-1,0,28,43,ARP_Spoofing
337648.77956515073,6135.879514758818,,3181738,93,0,36.45737722202598,55.028586978116806,60,0,0,-1,0,28,93,ARP_Spoofing
892757.3062384686,15222.785099308832,,6165785,144,0,126.0880640067402,58.64612161404045,60,0,0,-1,0,28,144,ARP_Spoofing
261432.18576919872,7020.471073121585,,9504725,122,0,29.998613077592967,37.23855323186389,60,0,0,-1,0,28,122,ARP_Spoofing
131920.75677142513,2686.715136065002,,7842789,21,0,436.4675069310417,49.101132829674675,60,0,0,-1,0,28,21,ARP_Spoofing
197886.34133705293,3345.181891897647,,7486948,191,0,312.85013923888675,59.155629718178474,60,0,0,-1,0,28,191,ARP_Spoofing
205960.4975395744,5666.935210457943,,8607623,111,0,435.5268333020462,36.34424779720233,60,0,0,-1,0,28,111,ARP_Spoofing
468570.0334135662,12437.982847181267,,6171247,164,0,240.44222732679296,37.672510017953186,60,0,0,-1,0,28,164,ARP_Spoofing
1115529.7860199448,19123.996904936885,,3730007,45,0,268.1447937662145,58.331414273130804,60,0,0,-1,0,28,45,ARP_Spoofing
152618.2697413641,3768.330283673642,,5653760,199,0,413.29830473022525,40.50023704200916,60,0,0,-1,0,28,199,ARP_Spoofing
427333.6026728171,13631.342650428905,,8075130,130,0,53.95537082267803,31.34934053318447,60,0,0,-1,0,28,130,ARP_Spoofing
498669.37025628035,14461.38795396072,,1270672,120,0,151.45090966485662,34.48281533168492,60,0,0,-1,0,28,120,ARP_Spoofing
658317.383897745,17988.653343332793,,2285944,107,0,63.797834884382915,36.59625717017555,60,0,0,-1,0,28,107,ARP_Spoofing
555673.3578300384,10074.268859661224,,5710986,138,0,95.2702906887577,55.15768593937689,60,0,0,-1,0,28,138,ARP_Spoofing
260172.58371861457,8556.624847748888,,8941064,29,0,334.2517793407976,30.405982305869333,60,0,0,-1,0,28,29,ARP_Spoofing
96640.05255432268,2082.8173471912446,,4375198,122,0,143.40085805552897,46.398716951654606,60,0,0,-1,0,28,122,ARP_Spoofing
413333.21483366756,8372.203572075647,,1693269,139,0,135.3223583900149,49.369704316828205,60,0,0,-1,0,28,139,ARP_Spoofing
434087.8810416544,10050.612059127967,,1002384,25,0,39.732877818984065,43.19019364073611,60,0,0,-1,0,28,25,ARP_Spoofing
483253.53842958267,11918.86106648067,,8312136,79,0,412.21972681826895,40.54527825554014,60,0,0,-1,0,28,79,ARP_Spoofing
151351.92288455972,5388.191294629634,,5273285,84,0,190.92781739009808,28.089560041309397,60,0,0,-1,0,28,84,ARP_Spoofing
193794.8159994747,3993.195461932977,,1804099,32,0,70.2480009332773,48.53126220514757,60,0,0,-1,0,28,32,ARP_Spoofing
340039.09805309924,9948.516696977827,,7878013,109,0,134.23593570954029,34.17987911267181,60,0,0,-1,0,28,109,ARP_Spoofing
574970.9549648662,10395.037396094509,,7777974,116,0,219.66474109003352,55.31206219430119,60,0,0,-1,0,28,116,ARP_Spoofing
498409.2143311015,9189.208855517467,,6519357,198,0,389.7850030412238,54.238533715755324,60,0,0,-1,0,28,198,ARP_Spoofing
37185.279700629304,1101.6623901043076,,1514833,187,0,237.11226018053378,33.753788850964156,60,0,0,-1,0,28,187,ARP_Spoofing
214920.4104949359,7646.2778697977465,,9630579,47,0,47.994738706419376,28.10784726302666,60,0,0,-1,0,28,47,ARP_Spoofing
524749.5521728836,12659.267748369946,,5676983,183,0,2.998322885921816,41.45180926759783,60,0,0,-1,0,28,183,ARP_Spoofing
946872.6770529994,17380.3620030904,,2132731,150,0,493.391781740209,54.47945657775345,60,0,0,-1,0,28,150,ARP_Spoofing
807203.0137086043,13976.473054864146,,4979314,52,0,34.10056574602874,57.75441418875547,60,0,0,-1,0,28,52,ARP_Spoofing
492302.72420721524,10371.889375920238,,410020,197,0,459.1555437560901,47.46509593036766,60,0,0,-1,0,28,197,ARP_Spoofing
744855.0338570116,15566.188279133263,,9708530,54,0,198.75931506261182,47.85083030606165,60,0,0,-1,0,28,54,ARP_Spoofing
46031.45928256835,1490.5397749739425,,5385700,134,0,133.00185914074387,30.88240921539519,60,0,0,-1,0,28,134,ARP_Spoofing
183546.42275287939,6445.1882623561105,,3026181,154,0,333.70508340761756,28.478054524008883,60,0,0,-1,0,28,154,ARP_Spoofing
295866.000621681,7501.386892711435,,6691087,38,0,111.8119367864233,39.44150659782032,60,0,0,-1,0,28,38,ARP_Spoofing
345074.1791572208,9552.137052582566,,2435927,83,0,397.9444242116242,36.125337948739414,60,0,0,-1,0,28,83,ARP_Spoofing
368898.2876268927,7835.716939301142,,5252524,32,0,201.5017495713484,47.0790727235987,60,0,0,-1,0,28,32,ARP_Spoofing
61519.067824347265,2147.279213049529,,4238898,189,0,235.00959166988667,28.649775702424343,60,0,0,-1,0,28,189,ARP_Spoofing
699403.7151204734,16937.033227668504,,2132145,120,0,325.6672311316659,41.29434628361717,60,0,0,-1,0,28,120,ARP_Spoofing
251576.0362764122,7099.544245726694,,253715,24,0,128.1688939119959,35.435519178268244,60,0,0,-1,0,28,24,ARP_Spoofing
255711.52806761148,4765.155732134157,,8622108,172,0,319.2659055347214,53.66278510966664,60,0,0,-1,0,28,172,ARP_Spoofing
517845.6000316941,11758.31371541215,,5409775,139,0,398.46957012744326,44.04080487773775,60,0,0,-1,0,28,139,ARP_Spoofing
645023.1714885838,17030.487299401728,,5781713,113,0,61.26394155003178,37.87461627778808,60,0,0,-1,0,28,113,ARP_Spoofing
731858.3371852426,17119.205839249276,,4205773,146,0,107.54025071270988,42.75071776444838,60,0,0,-1,0,28,146,ARP_Spoofing
657531.3100647292,11182.587515259464,,1862348,38,0,416.0974315583056,58.79956755692538,60,0,0,-1,0,28,38,ARP_Spoofing
448794.0426520522,12783.993177010016,,7570268,92,0,63.49667635944213,35.10593571491708,60,0,0,-1,0,28,92,ARP_Spoofing
1056174.1307895754,18475.149291240545,,2120340,180,0,74.17418723296045,57.167285316082925,60,0,0,-1,0,28,180,ARP_Spoofing
506248.18888347066,9674.89087884658,,3468146,143,0,218.63186228422109,52.32598436746653,60,0,0,-1,0,28,143,ARP_Spoofing
870259.2236281757,16782.979028984282,,7575908,169,0,173.174228033239,51.85367997691196,60,0,0,-1,0,28,169,ARP_Spoofing
226844.92624910874,4186.188325086119,,8165207,78,0,134.73279850636513,54.18889658874629,60,0,0,-1,0,28,78,ARP_Spoofing
667357.5502624954,17318.753513823736,,7802003,78,0,487.4545626928982,38.53380959142436,60,0,0,-1,0,28,78,ARP_Spoofing
168221.87371324055,5406.583918337086,,5357558,63,0,187.92441152753676,31.11426295311826,60,0,0,-1,0,28,63,ARP_Spoofing
438178.9592460579,13249.067414064284,,8308991,98,0,443.6657505618883,33.07243789709438,60,0,0,-1,0,28,98,ARP_Spoofing
297359.1941619865,5243.589209851746,,8120130,135,0,102.68609564495945,56.70909414553354,60,0,0,-1,0,28,135,ARP_Spoofing
446859.35626589134,7726.854353805351,,9894252,155,0,59.29707199968301,57.83198903520426,60,0,0,-1,0,28,155,ARP_Spoofing
556436.7478145707,14584.553117658676,,7434007,150,0,70.46264500394581,38.15247154476393,60,0,0,-1,0,28,150,ARP_Spoofing
345711.74525561876,6693.213554494208,,1513981,143,0,110.85947046098903,51.651085452590706,60,0,0,-1,0,28,143,ARP_Spoofing
433872.2040663213,11483.632963087957,,421346,93,0,199.47858827268504,37.78178956615248,60,0,0,-1,0,28,93,ARP_Spoofing
125631.75828832708,4263.2439766875195,,2716134,164,0,216.75667957102738,29.468582838634816,60,0,0,-1,0,28,164,ARP_Spoofing
172226.7711860726,3023.9722885406654,,2576092,25,0,248.41860137862162,56.953819265714,60,0,0,-1,0,28,25,ARP_Spoofing
47369.491130592316,1434.4685514996522,,1662319,51,0,291.3440026348781,33.02232808176262,60,0,0,-1,0,28,51,ARP_Spoofing
707401.3659179887,19864.300562922566,,6034842,27,0,103.41048634796113,35.61169262804948,60,0,0,-1,0,28,27,ARP_Spoofing
116538.9751362466,4093.3281703813027,,9744593,108,0,151.64691511454885,28.47046957522361,60,0,0,-1,0,28,108,ARP_Spoofing
40477.64276893666,1102.0351991260359,,2923860,119,0,375.2325213968027,36.72990009850618,60,0,0,-1,0,28,119,ARP_Spoofing
129443.20026757584,3100.8932793618023,,6129108,198,0,370.7185139482279,41.74384237248457,60,0,0,-1,0,28,198,ARP_Spoofing
194512.04564493915,3676.696438078935,,7409124,60,0,270.35112673080175,52.90402645984318,60,0,0,-1,0,28,60,ARP_Spoofing
155341.7062829336,4352.061182782485,,6694619,112,0,24.6305366403048,35.69382408902994,60,0,0,-1,0,28,112,ARP_Spoofing
329829.4773110932,5997.738667093201,,8133129,140,0,473.7690755164847,54.992305536870745,60,0,0,-1,0,28,140,ARP_Spoofing
693372.5297155317,18506.978979158674,,3981407,26,0,95.85769691561727,37.46546265040673,60,0,0,-1,0,28,26,ARP_Spoofing
718057.649638022,17947.05497717253,,8575613,165,0,415.40461226275613,40.009776007893436,60,0,0,-1,0,28,165,ARP_Spoofing
37259.1969846044,1093.4389458126013,,29610,50,0,137.09193648930747,34.07524226870739,60,0,0,-1,0,28,50,ARP_Spoofing
744011.7600608084,14162.836401218,,6597064,194,0,174.85423344405,52.532680529785935,60,0,0,-1,0,28,194,ARP_Spoofing
418419.8493618019,12804.102405330415,,7903659,117,0,294.47975539389864,32.678577233778725,60,0,0,-1,0,28,117,ARP_Spoofing
277945.83987108327,4645.539637648859,,4285340,186,0,147.7189584499168,59.830689554024275,60,0,0,-1,0,28,186,ARP_Spoofing
1173623.656403603,19821.006723317732,,2747699,101,0,225.82383452177578,59.21110228084098,60,0,0,-1,0,28,101,ARP_Spoofing
679591.1792702877,15609.171991164954,,1655004,114,0,174.51087046401497,43.53793908190309,60,0,0,-1,0,28,114,ARP_Spoofing
165873.70492173772,5440.675024177774,,9000542,76,0,396.76985161885796,30.487706798258092,60,0,0,-1,0,28,76,ARP_Spoofing
1012121.3465509804,18953.19920263341,,7774009,184,0,478.3399203614587,53.40108209332562,60,0,0,-1,0,28,184,ARP_Spoofing
565032.3300613378,11458.997172296662,,8248048,24,0,12.648527106472892,49.30905571975907,60,0,0,-1,0,28,24,ARP_Spoofing
286295.85306706536,9445.82058358974,,544396,111,0,137.02995091596588,30.309262232277437,60,0,0,-1,0,28,111,ARP_Spoofing
1031634.6483420396,19494.89211715176,,5357058,109,0,343.07293758976476,52.91820247799161,60,0,0,-1,0,28,109,ARP_Spoofing
496731.0713126368,8500.28515447375,,2703881,159,0,387.22277034273674,58.43698914632344,60,0,0,-1,0,28,159,ARP_Spoofing
704584.3195735669,16581.786959216006,,2521274,188,0,460.46330129578155,42.49145893060491,60,0,0,-1,0,28,188,ARP_Spoofing
369956.1211242048,12123.860033396919,,6269290,64,0,424.87352602751326,30.51471396940474,60,0,0,-1,0,28,64,ARP_Spoofing
600808.7066818296,13296.224472008087,,8405382,158,0,44.89236778225708,45.18641422959456,60,0,0,-1,0,28,158,ARP_Spoofing
454072.4693949264,12153.875697200736,,6314429,108,0,439.08887676794416,37.360302236718425,60,0,0,-1,0,28,108,ARP_Spoofing
96520.9670493393,2205.7475800452958,,4886763,31,0,225.4783830793916,43.758845265221694,60,0,0,-1,0,28,31,ARP_Spoofing
874429.6751675928,19656.823504798173,,3124132,48,0,141.28260298804034,44.48479048276275,60,0,0,-1,0,28,48,ARP_Spoofing
353146.0927624695,9085.899023878272,,2971048,47,0,143.4209668735313,38.86749036439663,60,0,0,-1,0,28,47,ARP_Spoofing
630148.7597926148,19778.218612177276,,2971538,166,0,199.7460960960325,31.860743990595683,60,0,0,-1,0,28,166,ARP_Spoofing
833027.7418490829,18190.70603900104,,6863168,121,0,335.8896560971196,45.79414015393706,60,0,0,-1,0,28,121,ARP_Spoofing
817914.0325908681,18657.610402709466,,5727508,40,0,400.1290232463252,43.83809153138337,60,0,0,-1,0,28,40,ARP_Spoofing
661174.9501451579,16143.58454429523,,5279221,113,0,188.09325032032388,40.955894790962134,60,0,0,-1,0,28,113,ARP_Spoofing
163565.8096964747,3507.680429748986,,4699091,150,0,230.5651986015731,46.630761545224246,60,0,0,-1,0,28,150,ARP_Spoofing
95883.15450091631,2668.348786634764,,3082577,141,0,479.2328912207588,35.93351625588687,60,0,0,-1,0,28,141,ARP_Spoofing
376026.9619561554,6836.613437388157,,2432061,81,0,204.85507002177073,55.001934130096416,60,0,0,-1,0,28,81,ARP_Spoofing
573788.9411165095,10488.955280187956,,18792,144,0,225.56331953092746,54.704107872431265,60,0,0,-1,0,28,144,ARP_Spoofing
465802.0332608326,12906.080484045395,,6757474,164,0,103.6579292963566,36.091672745777544,60,0,0,-1,0,28,164,ARP_Spoofing
729631.8534729969,16681.07912717246,,2103915,104,0,352.87895409778366,43.740087071733335,60,0,0,-1,0,28,104,ARP_Spoofing
224306.08103017329,4629.310164942917,,1072349,79,0,136.2089085921281,48.453457002905125,60,0,0,-1,0,28,79,ARP_Spoofing
777771.5418296085,16130.1158514743,,3608634,187,0,455.8928620469704,48.21859613354977,60,0,0,-1,0,28,187,ARP_Spoofing
786471.4996486102,16898.44543899878,,9432083,82,0,8.920390975612822,46.54105624613054,60,0,0,-1,0,28,82,ARP_Spoofing
415941.4730351411,8927.590150274831,,8849157,160,0,285.36729542454503,46.59056543073235,60,0,0,-1,0,28,160,ARP_Spoofing
574444.2339317747,18948.914055497742,,2935149,45,0,442.7613093097655,30.315417139438043,60,0,0,-1,0,28,45,ARP_Spoofing
765048.1472143575,18902.928836592226,,1468004,57,0,264.57215405941014,40.47246613622011,60,0,0,-1,0,28,57,ARP_Spoofing
346954.8696363737,10659.90175636817,,4174490,115,0,290.5645656393281,32.54766109163292,60,0,0,-1,0,28,115,ARP_Spoofing
171778.38805770437,4699.098767773341,,3796211,161,0,260.1556433070049,36.5556027968106,60,0,0,-1,0,28,161,ARP_Spoofing
742401.8399665921,14645.805890843027,,644844,169,0,344.07730947912495,50.6904055331474,60,0,0,-1,0,28,169,ARP_Spoofing
403398.7808398143,10458.242549679346,,974996,168,0,55.671027155836434,38.572329808145696,60,0,0,-1,0,28,168,ARP_Spoofing
525748.9650627323,12486.620996372276,,9197018,152,0,24.726065212079124,42.10498302266703,60,0,0,-1,0,28,152,ARP_Spoofing
241440.54422625297,6799.644944341911,,3810269,65,0,169.01558155705956,35.50781639373088,60,0,0,-1,0,28,65,ARP_Spoofing
304360.8052187764,5221.887485422496,,9617704,115,0,6.047996372506487,58.28559233963483,60,0,0,-1,0,28,115,ARP_Spoofing
349602.0872158411,11628.723903798853,,8412077,104,0,160.28399154638984,30.06366735576495,60,0,0,-1,0,28,104,ARP_Spoofing
584612.7776723829,11401.618175507961,,7934422,106,0,325.41831700878805,51.27454442635178,60,0,0,-1,0,28,106,ARP_Spoofing
755205.2783769949,19177.07721092935,,3419752,53,0,259.154563605072,39.38062458999697,60,0,0,-1,0,28,53,ARP_Spoofing
477437.8653476793,9223.152474459488,,822164,189,0,340.3037770414077,51.76514935319433,60,0,0,-1,0,28,189,ARP_Spoofing
681494.94253445,15235.933682829676,,5725881,44,0,481.32293970926025,44.72945056872157,60,0,0,-1,0,28,44,ARP_Spoofing
181515.63777841185,4781.072012013443,,5292113,31,0,152.28031267775214,37.965468272035196,60,0,0,-1,0,28,31,ARP_Spoofing
507122.654402878,11282.793441418353,,1670464,39,0,244.83602289858257,44.94655131603012,60,0,0,-1,0,28,39,ARP_Spoofing
574408.8788478831,18563.559999032623,,4289815,141,0,22.791538170964692,30.9428190970814,60,0,0,-1,0,28,141,ARP_Spoofing
277283.3868093144,9733.732377411729,,7345527,71,0,193.75940026165,28.48685129794437,60,0,0,-1,0,28,71,ARP_Spoofing
568637.2916369945,12382.031219635597,,9469539,71,0,191.41692238012357,45.92439491957035,60,0,0,-1,0,28,71,ARP_Spoofing
553594.9163525898,17067.1143854971,,4299312,59,0,372.50110488982625,32.43635121019702,60,0,0,-1,0,28,59,ARP_Spoofing
283066.3898084376,6197.639481274666,,9993757,199,0,93.98579539460741,45.67325845004129,60,0,0,-1,0,28,199,ARP_Spoofing
514332.9540318474,9336.95182314301,,6478166,143,0,166.63936566788652,55.08574573095659,60,0,0,-1,0,28,143,ARP_Spoofing
559275.0364531404,17626.266404556824,,7146316,183,0,424.4712677409962,31.729637100489644,60,0,0,-1,0,28,183,ARP_Spoofing
634736.0158767886,15465.670287576593,,5841517,81,0,61.9147268129591,41.04161048788589,60,0,0,-1,0,28,81,ARP_Spoofing
312840.2078987022,8127.694794872956,,4258454,110,0,61.74762149489609,38.490644124093514,60,0,0,-1,0,28,110,ARP_Spoofing
36584.286936510056,1157.1891996729396,,8068874,107,0,47.144814262385815,31.614784295299337,60,0,0,-1,0,28,107,ARP_Spoofing
45071.885277373665,1560.114438225891,,3511625,182,0,468.98266705953876,28.890114835824402,60,0,0,-1,0,28,182,ARP_Spoofing
509136.0970857276,10230.518802617822,,868270,156,0,32.30372225596578,49.76640060086181,60,0,0,-1,0,28,156,ARP_Spoofing
53685.53083102412,1746.0852371790422,,6227565,192,0,74.87762228209621,30.746225721350196,60,0,0,-1,0,28,192,ARP_Spoofing
439718.79396793986,12107.513909403508,,6771574,141,0,473.1010703931458,36.31784338702471,60,0,0,-1,0,28,141,ARP_Spoofing
464090.3982298343,9577.845410815922,,5364429,141,0,31.846408133721226,48.45457180857747,60,0,0,-1,0,28,141,ARP_Spoofing
765094.1273800972,13106.109804703885,,3924582,131,0,316.74863061039304,58.37690502985859,60,0,0,-1,0,28,131,ARP_Spoofing
336307.96978750883,5662.768059288202,,6106297,161,0,408.00394443647934,59.38932449050051,60,0,0,-1,0,28,161,ARP_Spoofing
519771.65239925287,10655.428578597757,,3803255,54,0,189.19947147821333,48.779985578736266,60,0,0,-1,0,28,54,ARP_Spoofing
880237.481648708,15813.804728436133,,7360091,115,0,172.3255762787925,55.662599656734024,60,0,0,-1,0,28,115,ARP_Spoofing
754678.9804423224,14028.803895282446,,4422462,22,0,491.34892180263665,53.79496256955328,60,0,0,-1,0,28,22,ARP_Spoofing
681290.4186213244,11568.547057574075,,3827154,197,0,22.98943704207721,58.89161493061265,60,0,0,-1,0,28,197,ARP_Spoofing
475320.66932304675,11123.008285706523,,7908585,96,0,268.3676495065448,42.7331039511902,60,0,0,-1,0,28,96,ARP_Spoofing
253337.42863720705,9006.512805481187,,9086745,53,0,363.33206911791086,28.128248314156714,60,0,0,-1,0,28,53,ARP_Spoofing
682130.2170088759,17031.940323011528,,1809677,66,0,337.5351866843259,40.050059128451906,60,0,0,-1,0,28,66,ARP_Spoofing
179158.35982174397,3645.1273962610067,,8199502,40,0,13.973118660325532,49.15009555098564,60,0,0,-1,0,28,40,ARP_Spoofing
425670.58599414205,14323.601293560578,,4298659,30,0,371.7589620779029,29.718125858858528,60,0,0,-1,0,28,30,ARP_Spoofing
482981.75215359667,17209.672274008783,,7207004,52,0,346.0565545629062,28.064552564608018,60,0,0,-1,0,28,52,ARP_Spoofing
1009573.3470511221,18174.678976642033,,46841,103,0,159.19981653353756,55.54834549477427,60,0,0,-1,0,28,103,ARP_Spoofing
550237.2472635175,17790.41255797393,,2614797,144,0,18.28706710155852,30.928863817544965,60,0,0,-1,0,28,144,ARP_Spoofing
527131.1968099799,14812.971793277617,,1617663,28,0,106.53264379267598,35.58578279675123,60,0,0,-1,0,28,28,ARP_Spoofing
844510.3777402113,19723.44999588107,,4281939,87,0,98.41663649297969,42.81757896902286,60,0,0,-1,0,28,87,ARP_Spoofing
603586.7498450915,16935.583804676895,,4246110,187,0,45.54734766694378,35.640150159949386,60,0,0,-1,0,28,187,ARP_Spoofing
215002.49612107582,6160.888354452522,,8128374,130,0,447.0092308451009,34.89796986268901,60,0,0,-1,0,28,130,ARP_Spoofing
102106.32122719339,2483.975936120923,,8415282,88,0,458.224155700334,41.10600257530946,60,0,0,-1,0,28,88,ARP_Spoofing
505913.89220447576,10542.071130752876,,2095687,172,0,108.41700428704999,47.989990385157384,60,0,0,-1,0,28,172,ARP_Spoofing
438992.92329428677,11473.171510395623,,5638552,144,0,28.8162523432889,38.262560870507656,60,0,0,-1,0,28,144,ARP_Spoofing
590384.8039997586,15712.346115125016,,7271260,123,0,442.4318782648625,37.57457986693932,60,0,0,-1,0,28,123,ARP_Spoofing
416092.0025381539,8424.691549105512,,2150097,77,0,394.71938197132425,49.389583002873536,60,0,0,-1,0,28,77,ARP_Spoofing
325255.4805604086,8146.651721586335,,8266288,132,0,237.91188313186686,39.92505039813757,60,0,0,-1,0,28,132,ARP_Spoofing
266362.3105901585,7377.070366621243,,7430486,71,0,491.68575719250373,36.10678729531416,60,0,0,-1,0,28,71,ARP_Spoofing
731024.6942627741,18173.009343664253,,5320815,59,0,304.78008378203134,40.22584704814643,60,0,0,-1,0,28,59,ARP_Spoofing
464122.84401144454,9226.462760534503,,2490686,40,0,13.381313424780929,50.30344304826059,60,0,0,-1,0,28,40,ARP_Spoofing
715688.1203151597,19947.092711030666,,7311367,28,0,348.4902294168795,35.87931989303819,60,0,0,-1,0,28,28,ARP_Spoofing
373851.92098876124,8002.562966675566,,896717,163,0,89.0816143688023,46.71652351197522,60,0,0,-1,0,28,163,ARP_Spoofing
1154083.6824118528,19598.682189658837,,4253464,53,0,233.65892070303363,58.88577972965959,60,0,0,-1,0,28,53,ARP_Spoofing
841787.1548098893,17030.0196809247,,9832364,172,0,113.78929214001816,49.42960551905726,60,0,0,-1,0,28,172,ARP_Spoofing
792524.7953240457,18470.183028980115,,7717606,57,0,262.10142784270005,42.908334697093,60,0,0,-1,0,28,57,ARP_Spoofing
906910.537627431,18005.137987814924,,1081143,136,0,258.30986372765267,50.36954108550502,60,0,0,-1,0,28,136,ARP_Spoofing
895054.5776310085,18858.577497135117,,1528085,162,0,377.53720853684405,47.4614046455508,60,0,0,-1,0,28,162,ARP_Spoofing
88300.81237247189,2252.351604807438,,8602774,148,0,367.34106007777063,39.203831313016096,60,0,0,-1,0,28,148,ARP_Spoofing
180688.47143252508,4180.820315192232,,6062616,199,0,268.3186889325136,43.218425526670146,60,0,0,-1,0,28,199,ARP_Spoofing
769864.3552395324,18291.97720119805,,8816444,42,0,182.87797456697092,42.08754180981099,60,0,0,-1,0,28,42,ARP_Spoofing
229254.64320649425,5019.240794408906,,2196952,194,0,286.6644552704815,45.67516335575459,60,0,0,-1,0,28,194,ARP_Spoofing
786217.8252933713,18547.396795001612,,2325562,129,0,471.62169152970296,42.38965899005575,60,0,0,-1,0,28,129,ARP_Spoofing
819171.5144538092,14749.056536552764,,9081078,91,0,96.69432347065369,55.54060440568837,60,0,0,-1,0,28,91,ARP_Spoofing
